,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,548,Mendy,8,1,51,30,4.782,False,1,8.0,4.782
1,102,Azpilicueta,8,2,58,30,4.726,False,1,6.4,4.726
2,123,James,8,2,50,30,5.124,False,1,6.2,5.124
3,300,Shaw,1,2,52,30,4.841,False,1,13.5,4.841
4,120,Mount,8,3,70,30,5.515,False,1,14.6,5.515
5,254,Salah,14,3,124,30,5.2620000000000005,False,1,29.0,5.2620000000000005
6,272,De Bruyne,43,3,119,30,4.94,False,1,18.4,4.94
7,302,Fernandes,1,3,115,30,5.417999999999998,False,1,56.4,5.417999999999998
8,117,Werner,8,4,92,30,4.926,False,1,11.1,4.926
9,202,Bamford,2,4,67,30,4.769,False,1,48.4,4.769
10,388,Kane,6,4,116,30,6.315,True,2,45.6,12.63
