,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,63485,32,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,692,70,686,72,657,68,694,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,560,105,585,52,703,75,350,55,0.0,0.0
1,,,58822,0,0,-2,2,0,2,2.0,0.5,0,Cédric,0.0,2,False,,,38,58822.jpg,1.0,Alves Soares,0.5,False,,a,1,3,3,60927,2043,58906,1951,0.0,0.8,Cédric,59,0,0,0,0,0,0,0,0,0,0,0,15,2.0,4.3,0.0,0.6,0,0.00,0.02,0.02,0.39,519,185,462,170,476,174,513,181,,,,,,,0.0,0.0,0.03,0.03,0.59,0.0,844,269,383,131,450,154,247,99,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,2.0,0.5,0,Mohamed,0.0,3,False,,2023-12-30T22:30:09.113694Z,44,153256.jpg,2.0,Elneny,0.1,False,,a,1,3,6,13509,16,20378,52,0.0,1.4,M.Elneny,25,0,1,0,0,0,0,0,0,0,0,0,16,4.0,2.1,10.0,1.6,0,0.08,0.01,0.09,0.13,507,228,475,231,441,218,505,229,,,,,,,0.29,0.0,0.04,0.33,0.47,0.0,532,314,570,195,299,124,475,158,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,2.4,0.7,0,Fábio,0.2,4,False,,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.3,Ferreira Vieira,0.1,False,,a,1,3,23,11734,19,19116,33,0.0,4.3,Fábio Vieira,282,1,3,1,2,0,0,0,0,1,0,0,67,82.2,78.0,79.0,23.8,2,1.20,0.59,1.79,1.83,394,166,313,170,291,147,376,170,,,,,4.0,,0.38,0.0,0.19,0.57,0.58,0.64,121,74,375,176,262,110,448,146,0.64,0.32
4,100.0,100.0,226597,0,0,4,-4,3,2,11.0,5.0,0,Gabriel,4.5,5,True,,2024-03-18T22:00:08.938811Z,54,226597.jpg,4.0,dos Santos Magalhães,28.3,False,,a,1,3,121,3269009,72199,3243321,19168,0.8,22.4,Gabriel,2534,3,1,12,23,1,0,0,4,0,0,6,547,598.0,113.7,361.0,107.5,28,4.08,0.57,4.65,20.59,54,17,266,76,87,3,107,18,,,,,,,0.14,0.0,0.02,0.16,0.73,0.82,117,12,41,10,49,7,9,2,0.99,0.43
5,100.0,100.0,219847,0,0,-1,1,3,3,13.6,6.3,1,Kai,5.8,6,False,,2023-12-23T20:00:08.458889Z,74,219847.jpg,4.3,Havertz,7.4,False,,a,1,3,133,796712,94327,535169,15254,0.8,18.0,Havertz,2106,9,7,12,19,0,0,0,9,0,0,11,369,537.0,462.4,697.0,169.5,24,9.11,2.69,11.80,15.40,78,28,59,48,24,12,38,27,,,,,3.0,,0.39,0.0,0.11,0.5,0.66,0.81,25,15,13,8,33,23,53,16,1.03,0.51
6,100.0,100.0,205651,0,0,-3,3,1,4,6.0,2.5,2,Gabriel,2.0,8,False,,2024-02-05T08:30:09.036230Z,77,205651.jpg,3.3,Fernando de Jesus,2.8,False,,a,1,3,73,1114454,11160,1179655,4355,0.3,9.5,G.Jesus,1349,4,5,10,11,0,0,0,6,0,0,10,230,321.6,364.0,715.0,140.2,16,6.16,3.04,9.20,11.51,209,24,86,8,22,11,61,11,,,,,,,0.41,0.0,0.2,0.61,0.77,0.73,20,7,178,24,124,23,109,19,1.07,0.67
7,100.0,100.0,85955,0,0,-2,2,0,3,8.0,3.5,1,Jorge Luiz,3.0,9,False,,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.9,Frello Filho,0.2,False,,a,1,3,42,11920,210,21467,192,0.6,7.9,Jorginho,894,0,2,4,11,0,0,0,1,0,0,1,175,155.4,186.0,16.0,35.7,10,0.10,1.75,1.85,8.40,336,142,188,115,424,210,321,149,,,,,,,0.01,0.0,0.18,0.19,0.85,1.11,127,77,106,50,339,146,343,105,1.01,0.4
8,,,440854,-1,1,-2,2,1,2,5.0,2.0,0,Jakub,1.5,10,False,,,43,440854.jpg,3.5,Kiwior,1.3,False,,a,1,3,59,246506,1291,125507,16807,0.3,13.7,Kiwior,850,1,3,5,8,0,0,0,1,0,0,1,233,219.0,104.4,90.0,41.5,10,0.74,0.57,1.31,4.97,280,105,282,84,272,83,301,100,,,,,,,0.08,0.0,0.06,0.14,0.53,0.85,642,145,210,63,85,14,178,73,1.06,0.53
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11924,6,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,745,296,741,295,724,289,748,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,434,252,663,244,749,298,551,192,0.0,0.0
