,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,257,Ederson,43,1,61,24,4.472,False,1,12.1,4.472
1,234,Robertson,14,2,71,24,5.127999999999999,False,1,4.3,5.127999999999999
2,237,Alexander-Arnold,14,2,85,24,5.909,False,1,46.9,5.909
3,256,Cancelo,43,2,71,24,5.579,False,1,45.7,5.579
4,233,Salah,14,3,127,24,6.752999999999999,True,2,36.2,13.505999999999998
5,251,De Bruyne,43,3,122,24,5.87,False,1,14.6,5.87
6,265,Foden,43,3,80,24,5.814,False,1,7.9,5.814
7,420,Bowen,21,3,68,24,5.687,False,1,28.7,5.687
8,357,Kane,6,4,123,24,6.002000000000002,False,1,13.6,6.002000000000002
9,413,Antonio,21,4,79,24,5.157,False,1,42.3,5.157
10,579,Ronaldo,1,4,125,24,5.585,False,1,28.5,5.585
