,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2816,0,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,775,335,775,335,772,334,775,335,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,133,81,755,324,773,335,703,292,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Unknown return date,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237696,10,1400248,533,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,287,27,228,25,98,30,215,28,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,42,19,774,81,211,27,198,31,0.9,0.3
2,True,True,100.0,100.0,226597,0,0,3,-3,2,2,4.5,4.0,6,Gabriel,4.0,3,True,,2024-11-27T10:30:06.325759Z,63,226597.jpg,4.3,False,dos Santos Magalhães,29.1,False,,a,1,3,108,4584658,7232,2979565,11192,0.6,17.1,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2168,3,2,9,21,0,0,0,3,0,0,8,419,524.6,188.9,287.0,100.2,25,2.70,1.17,3.87,21.18,0,0,0,0,0,0,0,52,18,164,35,83,3,93,17,,,,,,,0.11,0.0,0.05,0.16,0.88,0.87,53,3,85,17,38,3,8,2,1.04,0.37
3,True,True,0.0,0.0,219847,0,0,-2,2,1,4,0.0,0.0,0,Kai,3.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,78,219847.jpg,4.6,False,Havertz,6.2,False,,i,1,3,96,2588704,22,3482239,3005,0.4,12.3,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,75,10,117,10,13,7,39,10,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,130,16,29,12,59,13,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4464,0,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,590,66,573,49,536,34,590,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,56,469,55,594,66,620,70,0.0,0.0
5,True,True,100.0,100.0,445122,0,0,1,-1,2,2,4.3,3.8,6,Jurriën,3.8,6,False,,2025-01-12T22:00:07.815228Z,56,445122.jpg,3.6,False,Timber,4.4,False,,a,1,3,87,1296296,1118,959116,2968,0.7,15.5,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,2019,1,1,9,17,0,0,0,7,0,0,5,334,309.2,247.3,195.0,75.0,23,0.75,1.10,1.85,17.07,0,0,0,0,0,0,0,170,62,124,26,125,10,135,36,,,,,,,0.03,0.0,0.05,0.08,0.76,0.76,102,10,94,21,82,16,85,29,1.03,0.4
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,1.3,0.8,3,Jorge Luiz,0.8,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.3,False,Frello Filho,0.2,False,,a,1,3,16,30053,31,48073,65,0.2,3.4,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,540,0,0,2,5,0,0,0,4,0,0,0,88,36.4,65.0,3.0,10.5,7,0.04,0.51,0.55,4.50,0,0,0,0,0,0,0,418,190,296,178,446,230,402,196,,,,,,,0.01,0.0,0.08,0.09,0.75,0.83,325,211,294,144,396,190,357,112,1.17,0.33
7,True,True,,,440854,0,0,-2,2,0,2,0.5,0.0,0,Jakub,0.0,8,False,,,48,440854.jpg,1.6,False,Kiwior,0.2,False,,a,1,3,13,26057,26,36764,59,0.0,2.7,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.00,0.03,0.03,4.45,0,0,0,0,0,0,0,400,140,417,144,737,257,436,148,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,316,40,702,251,347,112,396,139,0.56,0.28
8,True,True,0.0,0.0,444145,0,0,-4,4,1,3,0.0,0.0,0,Gabriel,1.2,9,False,Hamstring injury - Expected back 01 Apr,2025-02-06T00:00:08.092348Z,66,444145.jpg,4.0,False,Martinelli Silva,2.0,False,,i,1,3,89,1117530,8,1261798,1819,0.2,13.5,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1452,6,3,7,15,0,0,0,1,0,0,6,283,389.4,356.9,570.0,131.6,16,4.04,2.96,7.00,14.75,0,0,0,0,0,0,0,121,44,78,60,31,18,48,32,,,,,,,0.25,0.0,0.18,0.43,0.91,0.93,39,20,255,125,60,31,136,44,0.99,0.43
9,True,True,100.0,100.0,499175,0,0,1,-1,0,3,5.5,5.0,3,Ethan,5.0,12,False,,2025-01-04T22:00:06.872110Z,46,499175.jpg,2.6,False,Nwaneri,4.2,False,,a,1,3,44,601176,3640,157293,3497,1.1,9.6,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,527,3,1,2,2,0,0,0,1,0,0,4,176,187.8,141.5,140.0,46.9,6,0.82,1.17,1.99,3.55,0,0,0,0,0,0,0,258,115,201,130,176,109,239,120,,,,,,,0.14,0.0,0.2,0.34,0.61,0.34,358,231,35,11,183,77,89,28,1.02,0.34
