,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,102,Steele,36,1,39,29,7.449,False,1,1,1.4,7.449
1,139,Chilwell,8,2,60,29,6.836,False,1,1,9.5,6.836
2,146,James,8,2,58,29,7.371,False,1,1,12.1,7.371
3,357,Trippier,4,2,61,29,6.9579999999999975,False,1,1,66.4,6.9579999999999975
4,107,March,36,3,51,29,9.024,False,1,1,9.3,9.024
5,124,Mitoma,36,3,55,29,9.026,False,1,1,22.9,9.026
6,261,Maddison,13,3,82,29,8.94,False,1,1,9.6,8.94
7,283,Salah,14,3,128,29,8.881,False,1,1,25.8,8.881
8,335,Rashford,1,3,73,29,9.538,True,2,1,52.7,19.076
9,66,Solanke,91,4,55,29,8.17,False,1,1,1.9,8.17
10,145,Havertz,8,4,76,29,8.323,False,1,1,5.9,8.323
11,590,Whitworth,31,1,40,29,1.063,False,0,0,0.1,0.0
12,105,Duffy,54,2,43,29,0.0,False,0,0,0.1,0.0
13,366,Schär,4,2,50,29,5.924,False,0,0,13.0,0.0
14,662,Cannon,11,4,45,29,0.0,False,0,0,0.0,0.0
