,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,417,Johnstone,35,1,45,27,3.777,False,1,1,2.4,3.777
1,17,Tierney,3,2,52,27,4.08,False,1,1,4.3,4.08
2,29,El Mohamady,7,2,43,27,3.96,False,1,1,0.4,3.96
3,369,Vestergaard,20,2,47,27,4.869,False,1,1,3.1,4.869
4,275,Mahrez,43,3,81,27,8.595,True,2,1,3.5,17.19
5,281,Bernardo Silva,43,3,74,27,6.787000000000001,False,1,1,1.5,6.787000000000001
6,365,Redmond,20,3,64,27,5.266,False,1,1,0.2,5.266
7,368,Armstrong,20,3,55,27,5.274,False,1,1,0.3,5.274
8,481,Pereira,35,3,54,27,4.265,False,1,1,1.8,4.265
9,249,Firmino,14,4,92,27,4.638,False,1,1,4.6,4.638
10,282,Jesus,43,4,92,27,7.7360000000000015,False,1,1,3.5,7.7360000000000015
11,597,Sánchez,36,1,45,27,3.679,False,0,0,3.0,0.0
12,109,Rüdiger,8,2,46,27,3.887,False,0,0,3.6,0.0
13,542,Reguilón,6,2,55,27,3.682,False,0,0,3.0,0.0
14,6,Lacazette,3,4,81,27,3.865,False,0,0,4.0,0.0
