,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.3,False,,u,1,3,0,10024,0,50362,903,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,553,53,541,56,525,55,558,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,539,88,534,54,558,57,261,44,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,10693,721,16439,506,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,412,146,393,142,363,126,417,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,704,221,384,128,413,140,251,96,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,0.5,0.5,0,Mohamed,0.0,3,False,,2023-08-11T13:00:06.079379Z,44,153256.jpg,0.0,Elneny,0.1,False,,a,1,3,0,4008,314,9203,147,0.0,0.0,M.Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,533,200,521,200,500,191,538,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,273,511,189,538,203,453,150,0.0,0.0
3,,,438098,0,0,-1,1,0,3,4.3,4.3,1,Fábio,3.8,4,False,,,54,438098.jpg,3.8,Ferreira Vieira,0.1,False,,a,1,3,15,6841,528,7437,367,0.7,2.8,Fábio Vieira,171,0,3,1,2,0,0,0,0,0,0,0,43,41.2,40.5,58.0,13.9,2,0.41,0.29,0.70,1.41,241,98,162,101,103,61,189,93,4.0,,,,,,0.22,0.0,0.15,0.37,0.74,1.05,134,87,57,27,81,35,364,116,1.05,0.53
4,,,226597,0,0,-2,2,0,2,2.5,2.5,1,Gabriel,2.0,5,False,,,48,226597.jpg,2.0,dos Santos Magalhães,13.0,False,,a,1,3,10,172893,7097,1812308,14636,0.4,2.1,Gabriel,294,0,0,1,3,0,0,0,1,0,0,0,57,61.8,8.1,8.0,7.8,3,0.07,0.04,0.11,3.51,189,77,310,107,293,98,275,97,,,,,,,0.02,0.0,0.01,0.03,1.07,0.92,317,35,169,60,213,71,32,11,0.92,0.31
5,,,219847,0,0,-3,3,0,3,1.5,1.5,0,Kai,1.0,6,False,,,72,219847.jpg,1.3,Havertz,1.8,False,,a,1,3,8,20660,481,303793,4419,0.1,1.1,Havertz,366,0,0,1,4,0,0,0,2,0,0,0,20,30.2,82.0,60.0,17.2,4,0.76,0.48,1.24,4.13,269,109,70,51,96,57,139,76,,,,,,,0.19,0.0,0.12,0.31,1.02,0.98,28,16,279,127,293,132,126,39,0.98,0.25
6,100.0,100.0,205651,0,0,-1,1,0,4,3.0,3.0,2,Gabriel,2.5,8,False,,2023-08-02T21:00:03.961365Z,79,205651.jpg,2.5,Fernando de Jesus,3.4,False,,a,1,3,10,251814,14328,195782,7039,0.3,1.3,G.Jesus,115,1,0,0,2,0,0,0,1,0,0,2,26,48.6,14.5,93.0,15.5,1,1.31,0.06,1.37,1.68,223,25,271,37,57,22,167,26,,,,,3.0,,1.03,0.0,0.05,1.08,1.31,1.57,14,5,132,20,173,26,97,18,0.78,0.0
7,100.0,100.0,85955,0,0,-1,1,0,3,1.3,1.3,1,Jorge Luiz,0.8,9,False,,2023-08-07T15:30:05.168632Z,54,85955.jpg,1.0,Frello Filho,0.2,False,,a,1,3,4,3077,128,10550,270,0.1,0.7,Jorginho,63,0,0,0,2,0,0,0,0,0,0,0,11,13.4,8.9,0.0,2.2,0,0.00,0.05,0.05,1.44,322,139,307,159,693,297,360,164,,,,,,,0.0,0.0,0.07,0.07,2.06,2.86,118,73,300,139,382,182,337,103,0.0,0.0
8,,,440854,0,0,-1,1,0,2,0.7,0.7,0,Jakub,0.2,10,False,,,44,440854.jpg,1.0,Kiwior,0.1,False,,a,1,3,2,1825,41,5015,122,0.0,0.5,Kiwior,91,0,0,0,2,0,0,0,0,0,0,0,14,16.4,4.9,14.0,3.6,1,0.32,0.03,0.35,0.79,312,122,323,116,246,72,325,117,,,,,,,0.32,0.0,0.03,0.35,0.78,1.98,556,145,355,121,330,119,429,169,0.99,0.0
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.1,False,,u,1,3,0,819,0,10528,89,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,615,240,610,241,601,236,620,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,242,600,233,620,243,482,165,0.0,0.0
