,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,295,Dubravka,4,1,44,24,3.693,False,1,1,0.6,3.693
1,224,Matip,14,2,49,24,4.142,False,1,1,2.5,4.142
2,234,Robertson,14,2,71,24,5.145,True,2,1,4.6,10.29
3,367,Sánchez,6,2,46,24,4.124,False,1,1,3.2,4.124
4,154,Zaha,31,3,68,24,4.558,False,1,1,4.1,4.558
5,230,Mané,14,3,117,24,4.963,False,1,1,2.1,4.963
6,255,Sterling,43,3,108,24,4.613,False,1,1,3.7,4.613
7,416,Lanzini,21,3,58,24,4.591,False,1,1,0.8,4.591
8,6,Lacazette,3,4,84,24,4.065,False,1,1,4.4,4.065
9,109,Wood,4,4,67,24,4.217,False,1,1,1.6,4.217
10,315,Pukki,45,4,58,24,4.113,False,1,1,4.4,4.113
11,170,Pickford,11,1,49,24,3.488,False,0,0,4.6,0.0
12,279,Telles,1,2,50,24,3.839,False,0,0,1.1,0.0
13,414,Dawson,21,2,49,24,4.0310000000000015,False,0,0,0.9,0.0
14,422,Soucek,21,3,57,24,3.728,False,0,0,3.8,0.0
