,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,52,4.100625000000001,False,1,1,8.2,4.100625000000001
1,17,Tierney,3,2,53,3.683,False,1,1,6.0,3.683
2,255,Robertson,14,2,71,4.33175,False,1,1,13.4,4.33175
3,259,Alexander-Arnold,14,2,73,4.428625,False,1,1,13.1,4.428625
4,300,Shaw,1,2,52,4.05475,False,1,1,13.6,4.05475
5,120,Mount,8,3,70,4.172125,False,1,1,14.7,4.172125
6,254,Salah,14,3,124,5.888375,True,2,1,29.0,11.77675
7,275,Mahrez,43,3,81,4.325000000000001,False,1,1,7.4,4.325000000000001
8,202,Bamford,2,4,67,4.170625,False,1,1,48.3,4.170625
9,388,Kane,6,4,116,4.85975,False,1,1,45.7,4.85975
10,437,Antonio,21,4,67,4.13025,False,1,1,14.6,4.13025
11,597,Sánchez,36,1,45,3.5985000000000005,False,0,0,3.5,0.0
12,66,Webster,36,2,43,2.50025,False,0,0,0.9,0.0
13,23,Smith Rowe,3,3,42,2.277625,False,0,0,2.3,0.0
14,76,Bissouma,36,3,44,2.020375,False,0,0,1.5,0.0
