,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,231,Alisson,14,1,61,36,8.221,False,1,1,9.1,8.221
1,122,Alonso,8,2,57,36,8.23,False,1,1,14.4,8.23
2,237,Alexander-Arnold,14,2,84,36,10.591,False,1,1,38.7,10.591
3,256,Cancelo,43,2,72,36,9.232999999999999,False,1,1,41.0,9.232999999999999
4,262,Dias,43,2,61,36,9.006,False,1,1,17.4,9.006
5,22,Saka,3,3,67,36,9.438,False,1,1,30.5,9.438
6,233,Salah,14,3,133,36,13.115,True,2,1,58.9,26.23
7,251,De Bruyne,43,3,119,36,10.379000000000001,False,1,1,11.2,10.379000000000001
8,503,Gordon,11,3,46,36,7.801,False,1,1,5.2,7.801
9,558,Ødegaard,3,3,56,36,8.439,False,1,1,6.6,8.439
10,315,Pukki,45,4,61,36,7.814,False,1,1,10.9,7.814
11,313,McGovern,45,1,39,36,0.0,False,0,0,1.1,0.0
12,151,Kelly,31,2,38,36,0.063,False,0,0,2.3,0.0
13,533,Richardson,90,4,44,36,0.14800000000000002,False,0,0,3.2,0.0
14,595,Locadia,36,4,44,36,0.0,False,0,0,0.9,0.0
