,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,61282,6,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,620,60,609,61,592,59,625,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,94,569,55,632,65,322,50,0.0,0.0
1,,,58822,0,0,-1,1,0,2,0.5,0.0,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,32987,8,36959,19,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,482,170,461,169,432,156,488,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726,230,406,137,493,166,253,100,0.0,0.0
2,25.0,25.0,153256,0,0,-1,1,0,3,0.1,0.0,0,Mohamed,0.0,3,False,Hamstring injury - 25% chance of playing,2023-12-12T22:30:08.433665Z,44,153256.jpg,4.0,Elneny,0.1,False,,d,1,3,4,12582,0,17588,6,0.0,0.9,M.Elneny,1,0,1,0,0,0,0,0,0,0,0,0,12,1.8,0.5,2.0,0.4,0,0.00,0.00,0.00,0.00,468,214,439,216,416,206,466,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,287,552,198,57,29,433,140,0.0,0.0
3,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,4,False,Groin Injury - Expected back 20 Jan,2023-12-07T12:00:08.489004Z,54,438098.jpg,2.6,Ferreira Vieira,0.1,False,,i,1,3,21,11440,0,18105,2,0.0,3.9,Fábio Vieira,236,1,3,1,2,0,0,0,0,1,0,0,62,79.4,63.6,77.0,21.9,2,1.20,0.35,1.55,1.48,313,133,243,135,190,107,292,137,5.0,,,,4.0,,0.46,0.0,0.13,0.59,0.56,0.76,129,81,734,317,202,89,427,139,0.76,0.38
4,100.0,100.0,226597,0,0,-1,1,0,2,3.3,2.8,0,Gabriel,2.8,5,False,,2023-09-30T23:00:07.672676Z,49,226597.jpg,3.1,dos Santos Magalhães,15.1,False,,a,1,3,46,1089793,442,2479266,237,0.6,9.4,Gabriel,1194,0,0,5,12,0,0,0,1,0,0,2,234,212.8,58.8,88.0,36.0,13,0.81,0.22,1.03,11.02,153,58,261,83,170,31,199,57,,,,,,,0.06,0.0,0.02,0.08,0.83,0.9,248,32,87,24,137,45,22,7,0.98,0.38
5,,,219847,0,0,-4,4,0,3,4.5,4.0,0,Kai,4.0,6,False,,,71,219847.jpg,2.9,Havertz,1.7,False,,a,1,3,49,79787,143,369570,24,0.6,6.9,Havertz,1002,4,1,4,11,0,0,0,4,0,0,0,144,214.8,202.4,270.0,68.7,11,4.19,1.07,5.26,8.03,151,64,79,60,53,32,73,51,,,,,3.0,,0.38,0.0,0.1,0.48,0.72,0.99,30,18,36,23,167,70,148,45,0.99,0.36
6,100.0,100.0,205651,0,0,0,0,1,4,4.8,4.3,0,Gabriel,4.3,8,False,,2023-10-24T23:30:07.618920Z,80,205651.jpg,3.7,Fernando de Jesus,5.1,False,,a,1,3,44,808157,1507,611371,197,0.5,5.5,G.Jesus,744,3,2,5,8,0,0,0,3,0,0,8,143,195.8,175.2,405.0,77.5,9,3.92,1.01,4.93,6.41,169,17,97,9,21,10,53,11,,,,,,,0.47,0.0,0.12,0.59,0.78,0.97,12,4,24,3,82,12,80,16,1.09,0.6
7,75.0,75.0,85955,0,0,-2,2,0,3,0.6,0.2,0,Jorge Luiz,0.3,9,False,Foot injury - 75% chance of playing,2023-12-18T00:00:09.353001Z,53,85955.jpg,1.4,Frello Filho,0.2,False,,d,1,3,15,8687,1,17839,7,0.1,2.8,Jorginho,383,0,0,1,6,0,0,0,1,0,0,0,66,50.6,64.7,9.0,12.4,4,0.09,0.30,0.39,4.68,355,153,240,134,385,193,353,158,,,,,,,0.02,0.0,0.07,0.09,1.1,1.41,135,83,354,163,357,162,339,103,0.94,0.23
8,,,440854,0,0,-2,2,0,2,1.0,0.5,0,Jakub,0.5,10,False,,,43,440854.jpg,1.7,Kiwior,0.1,False,,a,1,3,12,4537,0,8722,5,0.1,2.8,Kiwior,247,0,0,1,5,0,0,0,0,0,0,0,58,43.4,11.2,18.0,7.4,3,0.37,0.07,0.44,1.37,366,138,388,141,344,121,391,139,,,,,,,0.13,0.0,0.03,0.16,0.5,1.82,602,152,310,104,320,111,428,166,1.09,0.36
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11663,1,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,670,266,665,267,656,266,675,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,422,245,626,237,679,272,526,185,0.0,0.0
