Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,62,1.823,59,2.564,56,2.053,57,1.896,60,1.51,59,2.607,55,2.506,55,2.078
M,Aubameyang,11.3,11.3,Arsenal,83,4.366,81,5.206,77,4.68,77,4.448,76,3.942,72,4.748,75,5.241,74,4.71
D,Cédric,4.6,4.6,Arsenal,10,0.312,17,0.773,17,0.654,18,0.627,18,0.482,20,0.923,23,1.095,24,0.952
F,Lacazette,8.2,8.2,Arsenal,66,3.116,62,3.489,65,3.484,63,3.252,63,2.987,59,3.386,63,3.802,59,3.347
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.438,87,3.981,86,3.595,87,3.519,86,3.163,87,4,85,3.921,84,3.537
M,Xhaka,5.2,5.2,Arsenal,84,2.199,79,2.417,77,2.242,76,2.132,76,1.993,76,2.359,75,2.415,74,2.208
D,Marí,4.4,4.4,Arsenal,2,0.058,3,0.124,5,0.176,4,0.129,5,0.124,6,0.252,7,0.301,8,0.288
D,Bellerín,5.1,5.1,Arsenal,86,2.619,84,3.84,83,3.175,82,2.83,79,2.059,79,3.668,77,3.683,77,3.053
G,Martínez,5.3,4.9,Aston Villa,89,7.167,88,3.788,89,7.348,87,3.416,87,3.755,88,3.063,86,3.002,86,3.893
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,1,0.028,2,0.091,1,0.047,1,0.04
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,32,1.86,30,1.148,26,0.882,0,0,29,0.466,30,0.926,32,0.655,32,0.693
D,Holding,4.5,4.5,Arsenal,73,2.225,69,3.134,72,2.738,70,2.408,72,1.874,66,3.044,70,3.314,69,2.71
D,Tierney,5.2,5.2,Arsenal,82,2.636,77,3.668,78,3.13,77,2.785,77,2.122,77,3.723,75,3.721,72,2.996
M,Pépé,7.6,7.6,Arsenal,18,0.854,23,1.303,25,1.334,22,1.133,23,1.076,28,1.596,25,1.505,27,1.494
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,35,1.372,34,1.443,36,1.423,33,1.229,33,1.266,29,1.161,30,1.178,31,1.042
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.263,6,0.361,5,0.29,6,0.335,7,0.364,6,0.364,6,0.392,8,0.479
M,Smith Rowe,4.3,4.3,Arsenal,53,2.077,54,2.487,49,2.134,49,2.046,52,2.006,50,2.335,49,2.393,50,2.248
M,Saka,5.3,5.3,Arsenal,75,3.327,74,3.995,71,3.623,71,3.45,71,3.1,70,3.843,70,4.048,69,3.647
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,6,0.297,6,0.35,5,0.277,7,0.372,8,0.389,9,0.532,10,0.631,10,0.573
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.039,1,0.043,1,0.035,1,0.035,2,0.09
D,El Mohamady,4.3,4.3,Aston Villa,77,6.082,77,3.482,23,1.991,25,0.959,9,0.435,10,0.226,12,0.275,11,0.593
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,8,0.532,11,0.42,5,0.357,7,0.224,5,0.199,4,0.076,7,0.135,6,0.264
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,1,0.043,0,0,1,0.035,1,0.045
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
